,id,title,twitter_location,twitter_text,twitter_time,twitter_user
376,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/ztqckcbF8I",2018-02-08 22:59:18,HollyBaglio11
377,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/HLyvkvlr82",2018-02-08 23:29:36,phdahow
378,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Winchester, KY","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/XEwIPGGHlo",2018-02-08 23:53:40,brendagsalyers
379,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/WhkAOe8qAk",2018-02-09 00:04:09,netomel
380,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Bucks County, PA. USA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/jUbNySgRC2",2018-02-09 00:12:09,LaurieVenegas
381,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/54SsdkamJY",2018-02-09 00:13:00,faxplane
382,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Chicago ,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/pMedYymWzH",2018-02-09 00:24:03,LyndaPayne317
383,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Mexico, DF","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/7KxGx1CKCN",2018-02-09 00:39:14,LuiPalillero
384,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/W3ZJr44LQi",2018-02-09 00:42:43,StephanieValach
385,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Indiana, USA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/HJF4JuLcc1",2018-02-09 00:43:03,taramarie75
386,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",medellin,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/vG0CZgtgNc",2018-02-09 00:46:05,ivogtteam
387,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Ramona, CA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/HcUntSh8rX",2018-02-09 00:53:48,GingerRedBush
388,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Las Vegas,NV","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/UJ54Ihrwc9",2018-02-09 01:12:20,MARIDIVA38
389,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Waco, TX","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/RbTbiWdWca",2018-02-09 01:17:06,jrock25425
390,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/ruo9Bj04be",2018-02-09 01:17:11,Yogiscleaning
391,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Yucaipa, CA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/Uv5GNARHNL",2018-02-09 01:28:04,KimReaddy
392,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Avondale, MO","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/ZtGD6oRBgT",2018-02-09 01:39:56,Smoky_Blueeyes
393,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Blue Ridge, GA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/OJvKN03G9y",2018-02-09 01:56:36,garealtor5
394,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Kirkland, WA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/26lJZ6mTWa",2018-02-09 01:56:53,krisrooke
395,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/aTXyRr8tR6",2018-02-09 02:00:04,MeMa4U
396,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Chanute KS.,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/E9JpycqIrf",2018-02-09 02:01:54,BLESSINGSINABUN
397,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/7w2fNuq0Rs",2018-02-09 02:04:14,grandmawof10
398,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Chicago,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/RMl6xVUcMk",2018-02-09 02:14:00,WendyLee365
399,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Paris, TN","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/okk1eIEv2m",2018-02-09 02:14:29,thomas23501
400,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/JcJqb6ihsK",2018-02-09 02:15:07,timmy1234567897
401,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/HbMZAptqLP",2018-02-09 02:15:10,timmy1234567897
402,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Lloydminster, AB","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/MNf1Eki8qq",2018-02-09 02:20:34,DYoung747
403,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Huntsville, Alabama","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/KceSbGFBjg",2018-02-09 02:20:36,Andoman_Ceo
404,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/kF1AzFETHH",2018-02-09 02:29:46,Vanishri56
405,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Fontana, Ca","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/gqT616wTPX",2018-02-09 02:59:45,99Msirene
406,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",California,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/FaQombx8I1",2018-02-09 03:11:42,PhilanthropicHR
407,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Kentucky,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/BDVcIgTg9j",2018-02-09 03:22:29,ThackerJuanita
408,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Surfside Fl,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/AfXOx9nXPc",2018-02-09 03:27:10,missourigirl62
409,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/z6QNImPvj0",2018-02-09 03:27:16,Timkarrick
410,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Vidalia,Lousisana","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/EM14ng0D0O",2018-02-09 03:35:28,whymaxwhy2
411,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Independence, KS","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/NgiOgPUwBY",2018-02-09 03:39:22,TheMMcCambridge
412,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Metro Atlanta,GA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/WOIDMt6Pua",2018-02-09 03:42:24,Gee_Renee
413,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/W7f7M2Fw4X via @LoveThisPic_com",2018-02-09 03:49:42,SusanEStein3
414,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Edmonton,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/45cwJS0VyW",2018-02-09 04:08:04,marie_marko
415,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",texas,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/coa1dxVII8",2018-02-09 04:11:17,cincatjamwraps
416,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/XEx4ReJiQc",2018-02-09 04:15:19,ShineBrightJ
417,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Austin, Texas","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/hItYQ0jtyR",2018-02-09 04:18:18,amadicro
418,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","British Columbia, Canada","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/U6CAVxkzZg",2018-02-09 04:31:33,red_man_93
419,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","New York, NY","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/46whZJqYjU",2018-02-09 04:39:51,chikybombomreal
420,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Dallas Tx,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/jtQTdZguSr",2018-02-09 04:48:36,All_In_Music1
421,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/AMIJcsxTAs",2018-02-09 04:51:18,sbrosseau4
422,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Hopewell, VA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/rUu36gWfGX",2018-02-09 04:51:57,ssweetypiequeen
423,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/4qyjq00pY5",2018-02-09 05:23:30,harbinalisha
424,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",GA,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/Kmj6IxT4fF",2018-02-09 05:25:59,slushiee69
425,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Saginaw ,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/unVCuKsftS",2018-02-09 05:34:56,datwright2
426,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/YMEHF2s0G3",2018-02-09 05:50:36,darlenemiller61
427,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Seattle, Wa","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/3RLkfaRFlc",2018-02-09 05:51:59,zabine123
428,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","FL, USA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/05g43k2kjL",2018-02-09 06:02:33,loveofhealing
429,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Talking Rock, GA. 30175","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/tUXLspCBDl",2018-02-09 06:12:53,Chacota1955
430,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Mankato, Minnesota","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/WUhWCVj2hU",2018-02-09 06:44:16,Lacyblu
431,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Baltimore MD,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/67R453Uy5l",2018-02-09 07:05:28,LHJStudios
432,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/Z77MbsaYW1",2018-02-09 07:31:54,cambriamermaid1
433,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/75vzfqcZRD",2018-02-09 07:33:24,JRobertNOLA
434,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",IL,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/aU8qjosleu via @LoveThisPic_com",2018-02-09 07:41:37,thereseguise
435,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Queens NY,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/LxsXy4ZnIq",2018-02-09 07:47:35,bkprincess31
436,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Queens NY,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/SwB6ycnHtM",2018-02-09 07:47:39,bkprincess31
437,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","San Diego, CA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/MoS35lHF42",2018-02-09 08:12:19,estellaneva
438,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/Vml7VPSkq7 via @LoveThisPic_com",2018-02-09 08:58:52,mert9822
439,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/15Sfl2VGyW",2018-02-09 09:28:08,chuffman08
440,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/Dy61GVdkEH",2018-02-09 09:28:09,chuffman08
441,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Barcelona, Catalunya","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/hYbFVkQvLD via @LoveThisPic_com",2018-02-09 09:52:19,mlduranm
442,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/2UT7VMkZI6",2018-02-09 09:54:06,cocop90x
443,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Texas,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/bxf4QK3yox",2018-02-09 10:17:43,deeperwithin
444,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Atlanta, GA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/kEczAeOOOO",2018-02-09 10:37:57,bain_asad
445,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Where ever entertainment is,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/cFKTj9x03l",2018-02-09 11:48:18,JamesWashin
446,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",BH/ Brazil,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/NZ9i5soI2L",2018-02-09 12:01:49,thiagorichard
447,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/c7htsu0Ycl",2018-02-09 12:28:04,jvhoggard
448,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Killucan, Co. Westmeath","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/tOrYdZZUBA",2018-02-09 12:40:40,feetretreat
449,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Wales,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/8QdA3bBwlS",2018-02-09 12:44:45,GeraldEvans95
450,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/x6IPTKcreL",2018-02-09 12:52:46,KimbleRachel
451,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Springdale,Ar","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/LxOIKWGH7c",2018-02-09 13:02:08,JuneStamps1
452,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/54yeHDYNx3 via @LoveThisPic_com",2018-02-09 13:04:14,MariaKopicki
453,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",EXETER NH,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/h5TVxyRi4c",2018-02-09 13:07:14,DavidRowdy2015
454,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Tallahassee, FL","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/ZY5DcUZ7Mq",2018-02-09 13:33:14,KelliAnneWalton
455,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Pekin,IL","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/Vk5PWJU827",2018-02-09 13:40:03,cameroncourson
456,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Jacmel,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/7a97Mnedm0",2018-02-09 13:41:35,jacmelselakay
457,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Off the Leash in TN,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/WZVzZgpV8M via @LoveThisPic_com",2018-02-09 13:43:05,realcooltp
458,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","New York, USA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/MutjgsKnCN via @LoveThisPic_com",2018-02-09 13:44:18,Gewiretz
459,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Brampton, Ontario","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/EM0iINtX3z",2018-02-09 13:47:57,ImGurpreetPabla
460,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Pretoria,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/rMlBgaXtoN",2018-02-09 13:51:30,buddyronel
461,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Nomad,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/ODimB2iNpH",2018-02-09 14:02:57,citybushwoman
462,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",michigan,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/g4sNBEaw80",2018-02-09 14:05:47,caretoquilt
463,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Nassau, Bahamas","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/cZ4HDPuZ9C",2018-02-09 14:06:30,FlirtyGirl242
464,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Louisville,Ky.","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/cYQSKAzf3W",2018-02-09 14:09:14,DazedCapella
465,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Bronx, NY","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/W3QqSG9dAm",2018-02-09 14:23:02,lphill666
466,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Nassau, Bahamas","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/sS76HFBK7O",2018-02-09 14:28:55,vixanwriter
467,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Miami,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/mg0QcYRMOm",2018-02-09 14:36:58,BellaTerra305
468,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Northeastern Ohio,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/SK6GhQsu3S",2018-02-09 14:38:22,karlsellsohio
469,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",all over,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/12QX6aAQzK",2018-02-09 14:39:47,yedveta7
470,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","West Palm beach,Fl","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/W6kmIB8JaD",2018-02-09 14:41:30,DamoDaName
471,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/OdJwXu3iMM",2018-02-09 14:43:01,KnowlinTaliah
472,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","West Midlands, England","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/1GkrPzRHmz",2018-02-09 14:48:23,TerryComerford
473,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",United States,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/tFuEDPm29u",2018-02-09 14:56:40,1TouchMediaCB
474,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Your hearts...,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/f1DtfeZNNp",2018-02-09 15:08:38,EzzoPatrickAlan
475,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","LE$, New York City","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/jaO48VKXyn via @LoveThisPic_com",2018-02-09 15:19:57,BerthaMRivera
476,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Oxford, AL","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/CnsUGUqxJI",2018-02-09 15:22:03,2cavemenchillin
477,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",australia,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/QklWpwG88Z via @LoveThisPic_com",2018-02-09 15:29:07,karenricks
478,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Illinois, USA 🇵🇷🇵🇷","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/bvwBrlYcHG vía @LoveThisPic_com",2018-02-09 15:37:07,ViviCurume
479,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Germantown,Tn","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/2Jsv4egDb1 via @LoveThisPic_com",2018-02-09 15:37:27,BasseyeNet
480,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","hartford, ct.","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/DBP2Rvhpx6",2018-02-09 15:38:36,grantznfranklin
481,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Southside Iraq , OH","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/fGHxDKXir2",2018-02-09 15:41:05,BoiGenius_
482,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Glenview,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/DD4jeUlUu7",2018-02-09 15:49:51,KeithMcFarland
483,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Chicago, Illinois","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/CsjlIbikk0",2018-02-09 15:49:59,SaraRHoward
484,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",WA,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/ODi1Ho2qrJ",2018-02-09 15:50:09,scrapintina
485,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",WA,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/R9I3uBgtgx",2018-02-09 15:50:24,scrapintina
486,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/gWZSZmHvoc",2018-02-09 16:10:03,britiany35
487,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","North Carolina, USA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/rAZFbmePZQ",2018-02-09 16:15:17,SamLambertJr
488,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","iPhone: 28.502266,-81.396812","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/UvqNEatqAH",2018-02-09 16:21:46,aieey_yo
489,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Citrus Heights, CA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/p4TNJ4ZNkO",2018-02-09 16:23:57,Jasmic1971
490,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",New York,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/HOogCVeKrT",2018-02-09 16:27:03,kenc2001
491,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",New York,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/bXmrvIgOJM",2018-02-09 16:27:20,kenc2001
492,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Katy Texas,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/7sno6hoEZB",2018-02-09 16:29:51,VickeyWachtel
493,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",New York,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/DzboFr9Vkq",2018-02-09 16:32:02,kenc2001
494,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/K0C0tRajY8",2018-02-09 16:34:17,MelodyWilson3
495,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Rochester, MN","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/YbYBJtIxj4",2018-02-09 16:39:27,Dabokchoy
496,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",South Carolina,"News you can use...
Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/whB3R9nWmI via @LoveThisPic_com",2018-02-09 16:40:58,KTRIKE
497,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",warren mi ,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/Jui2FvWntc",2018-02-09 16:45:10,msjenjen1204
498,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/5mPMFtlJ5O",2018-02-09 16:51:58,imagedesign_mih
499,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/6bGWfCs8wo",2018-02-09 16:52:52,imagedesign_mih
500,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/ezySmL09v2",2018-02-09 17:15:04,nasshahn
501,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/YQjeSBfgRS",2018-02-09 17:23:07,dkwilhelm2014
502,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",VERT Clan,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/1ehMoRddMS",2018-02-09 17:25:27,DraggSkope
